ProcCode,ProcName,ProcType,ProcDuration,ProcCost
X647587,ΣΥΓΚΛΕΙΣΗ ΑΟΡΤΟΠΝΕΥΜΟΝΙΚΟΥ ΔΙΑΦΡΑΓΜΑΤΙΚΟΥ ΕΛΕΙΜΑΤΟ,Surgical,160,1410
X647599,ΧΕΙΡΟΥΡΓΙΚΗ ΑΠΟΛΙΝΩΣΗ ΑΝΟΙΚΤΟΥ ΑΡΤΗΡΙΑΚΟΥ ΠΟΡΟΥ.,Surgical,240,2370
X647603,ΔΙΑΤΟΜΗ ΑΝΟΙΚΤΟΥ ΑΡΤΗΡΙΑΚΟΥ ΠΟΡΟΥ. ΓΙΑ ΑΣΘΕΝΕΙΣ ΚΑ,Surgical,210,690
X647607,ΔΙΑΤΟΜΗ ΑΝΟΙΚΤΟΥ ΑΡΤΗΡΙΑΚΟΥ ΠΟΡΟΥ ΓΙΑ ΑΣΘΕΝΕΙΣ 18 ,Surgical,180,1010
X647639,"ΕΚΤΟΜΗ ΣΤΕΝΩΣΗΣ ΙΣΘΜΟΥ ΑΟΡΤΗΣ, ΜΕ Ή ΧΩΡΙΣ ΣΥΝΟΔΟ Α",Surgical,240,2020
X647649,"ΕΚΤΟΜΗ ΣΤΕΝΩΣΗΣ ΙΣΘΜΟΥ ΑΟΡΤΗΣ, ΜΕ Ή ΧΩΡΙΣ ΣΥΝΟΔΟ Α",Surgical,240,2820
X647661,"ΕΚΤΟΜΗ ΣΤΕΝΩΣΗΣ ΙΣΘΜΟΥ ΑΟΡΤΗΣ, ΜΕ Ή ΧΩΡΙΣ ΣΥΝΟΔΟ Α",Surgical,150,1780
X647663,ΧΕΙΡΟΥΡΓΙΚΗ ΔΙΟΡΘΩΣΗ ΥΠΟΠΛΑΣΤΙΚΟΥ Ή ΔΙΑΚΕΚΟΜΜΕΝΟΥ ,Surgical,120,1490
X647665,ΧΕΙΡΟΥΡΓΙΚΗ ΔΙΟΡΘΩΣΗ ΥΠΟΠΛΑΣΤΙΚΟΥ Ή ΔΙΑΚΕΚΟΜΜΕΝΟΥ ,Surgical,160,1650
X647679,"ΑΝΤΙΚΑΤΑΣΤΑΣΗ ΜΕ ΜΟΣΧΕΥΜΑ ΤΗΣ ΑΝΙΟΥΣΑΣ ΑΟΡΤΗΣ, ΜΕ ",Surgical,80,770
X647681,"ΑΝΤΙΚΑΤΑΣΤΑΣΗ ΜΕ ΜΟΣΧΕΥΜΑ ΑΝΙΟΥΣΑΣ ΑΟΡΤΗΣ, ΜΕ ΚΑΡΔ",Surgical,120,930
X647685,"ΜΟΣΧΕΥΜΑ ΑΝΙΟΥΣΑΣ ΑΟΡΤΗΣ, ΜΕ ΚΑΡΔΙΟΠΝΕΥΜΟΝΙΚΗ ΠΑΡΑ",Surgical,80,1250
X647687,"ΜΟΣΧΕΥΜΑ ΑΝΙΟΥΣΑΣ ΑΟΡΤΗΣ, ΜΕ ΚΑΡΔΙΟΠΝΕΥΜΟΝΙΚΗ ΠΑΡΑ",Surgical,120,1410
X647699,"ΕΓΚΑΡΣΙΟ ΜΟΣΧΕΥΜΑ ΑΟΡΤΙΚΟΥ ΤΟΞΟΥ, ΜΕ ΚΑΡΔΙΟΠΝΕΥΜΟΝ",Surgical,120,2370
X647709,"ΜΟΣΧΕΥΜΑ ΚΑΤΙΟΥΣΑΣ ΘΩΡΑΚΙΚΗΣ ΑΟΡΤΗΣ, ΜΕ Ή ΧΩΡΙΣ ΠΑ",Surgical,80,2220
X647713,ΧΕΙΡΟΥΡΓΙΚΗ ΔΙΟΡΘΩΣΗ ΘΩΡΑΚΟΚΟΙΛΙΑΚΟΥ ΑΟΡΤΙΚΟΥ ΑΝΕΥ,Surgical,160,2540
X647719,ΕΝΔΑΓΓΕΙΑΚΗ ΑΠΟΚΑΤΑΣΤΑΣΗ ΚΑΤΙΟΥΣΑΣ ΘΩΡΑΚΙΚΗΣ ΑΟΡΤΗ,Surgical,160,3020
X647721,ΕΝΔΑΓΓΕΙΑΚΗ ΑΠΟΚΑΤΑΣΤΑΣΗ ΚΑΤΙΟΥΣΑΣ ΘΩΡΑΚΙΚΗΣ ΑΟΡΤΗ,Surgical,80,3180
X647725,ΤΟΠΟΘΕΤΗΣΗ ΠΡΟΘΕΣΗΣ ΕΠΕΚΤΑΣΗΣ ΣΤΟ ΚΕΝΤΡΙΚΟ ΤΜΗΜΑ Γ,Surgical,160,1500
X647727,ΤΟΠΟΘΕΤΗΣΗ ΠΡΟΘΕΣΗΣ ΣΤΟ ΚΕΝΤΡΙΚΟ ΤΜΗΜΑ ΓΙΑ ΕΝΔΑΓΓΕ,Surgical,80,1660
X647731,ΤΟΠΟΘΕΤΗΣΗ ΠΕΡΙΦΕΡΙΚΗΣ ΠΡΟΣΘΕΤΙΚΗΣ ΕΠΕΚΤΑΣΗΣ ΣΕ ΔΕ,Surgical,160,1980
X647737,ΑΝΟΙΚΤΗ ΜΕΤΑΘΕΣΗ ΑΠΟ ΥΠΟΚΛΕΙΔΙΑ ΣΤΗΝ ΚΑΡΩΤΙΔΙΚΗ ΑΡ,Surgical,180,2460
X647741,ΜΗ ΦΛΕΒΙΚΟ ΜΟΣΧΕΥΜΑ ΠΑΡΑΚΑΜΨΗΣ. ΔΙΑΥΧΕΝΙΚΟ ΟΠΙΣΘΟΦ,Surgical,120,2780
X647779,"ΕΜΒΟΛΕΚΤΟΜΗ ΠΝΕΥΜΟΝΙΚΗΣ ΑΡΤΗΡΙΑΣ, ΜΕ ΚΑΡΔΙΟΠΝΕΥΜΟΝ",Surgical,240,1220
X647789,"ΕΜΒΟΛΕΚΤΟΜΗ ΠΝΕΥΜΟΝΙΚΗΣ ΑΡΤΗΡΙΑΣ, ΧΩΡΙΣ ΚΑΡΔΙΟΠΝΕΥ",Surgical,240,2020
X647791,"ΕΝΔΑΡΤΗΡΙΕΚΤΟΜΗ ΠΝΕΥΜΟΝΙΚΗΣ ΑΡΤΗΡΙΑΣ, ΜΕ Ή ΧΩΡΙΣ Ε",Surgical,150,2180
X647793,ΧΕΙΡΟΥΡΓΙΚΗ ΔΙΟΡΘΩΣΗ ΣΤΕΝΩΣΗΣ ΠΝΕΥΜΟΝΙΚΗΣ ΑΡΤΗΡΙΑΣ,Surgical,80,1890
X647799,ΑΠΟΚΑΤΑΣΤΑΣΗ ΑΤΡΗΣΙΑΣ ΠΝΕΥΜΟΝΙΚΗΣ ΑΡΤΗΡΙΑΣ ΜΕ ΜΕΣΟ,Surgical,80,2370
X647803,ΔΙΑΤΟΜΗ ΠΝΕΥΜΟΝΙΚΗΣ ΑΡΤΗΡΙΑΣ ΜΕ ΚΑΡΔΙΟΠΝΕΥΜΟΝΙΚΗ Π,Surgical,160,690
X647807,ΑΠΟΛΙΝΩΣΗ ΚΑΙ ΣΥΡΡΑΦΗ ΠΑΡΑΚΑΜΨΗΣ ΣΥΣΤΗΜΑΤΙΚΗΣ-ΠΡΟΣ,Surgical,120,1010
X647809,ΑΠΟΚΑΤΑΣΤΑΣΗ ΑΝΩΜΑΛΙΩΝ ΤΩΝ ΤΕΛΙΚΩΝ ΚΛΑΔΩΝ ΤΗΣ ΠΝΕΥ,Surgical,160,1170
X647811,ΑΠΟΚΑΤΑΣΤΑΣΗ ΑΝΩΜΑΛΙΩΝ ΤΩΝ ΤΕΛΙΚΩΝ ΚΛΑΔΩΝ ΤΗΣ ΠΝΕΥ,Surgical,80,1330
X647819,ΛΗΨΗ ΚΑΡΔΙΟΠΝΕΥΜΟΝΙΚΟΥ ΜΟΣΧΕΥΜΑΤΟΣ ΓΙΑ ΜΕΤΑΜΟΣΧΕΥΣ,Surgical,240,3020
X647825,ΤΥΠΙΚΗ ΠΡΟΕΤΟΙΜΑΣΙΑ ΑΛΛΟΜΟΣΧΕΥΜΑΤΟΣ ΚΑΡΔΙΑΣ/ΠΝΕΥΜΟ,Surgical,120,1500
X647829,ΜΕΤΑΜΟΣΧΕΥΣΗ ΚΑΡΔΙΑΣ-ΠΝΕΥΜΟΝΑ ΜΕ ΚΑΡΔΙΕΚΤΟΜΗ-ΠΝΕΥΜ,Surgical,240,1820
X647839,ΛΗΨΗ ΚΑΡΔΙΑΚΟΥ ΜΟΣΧΕΥΜΑΤΟΣ ΓΙΑ ΜΕΤΑΜΟΣΧΕΥΣΗ (ΣΥΜΠΕ,Surgical,240,2620
X647847,ΤΥΠΙΚΗ ΠΡΟΕΤΟΙΜΑΣΙΑ ΚΑΡΔΙΑΚΟΥ ΑΛΛΟΜΟΣΧΕΥΜΑΤΟΣ ΑΠΟ ,Surgical,180,3260
X647849,ΟΡΘΟΤΟΠΙΚΗ Η ΕΤΕΡΟΤΟΠΙΚΗ ΜΕΤΑΜΟΣΧΕΥΣΗ ΚΑΡΔΙΑΣ,Surgical,240,3420
X647879,ΤΟΠΟΘΕΤΗΣΗ ECMO 24 ΩΡΕΣ,Surgical,120,770
X647881,ΤΟΠΟΘΕΤΗΣΗ ECMO (ΜΕΡΕΣ),Surgical,160,930
X647893,ΤΟΠΟΘΕΤΗΣΗ ΣΥΣΚΕΥΗΣ ΥΠΟΣΤΗΡΙΞΗΣ ΕΝΔΟΑΟΡΤΙΚΟΥ ΑΕΡΟΘ,Surgical,160,1890
X647895,ΑΦΑΙΡΕΣΗ ΣΥΣΚΕΥΗΣ ΥΠΟΣΤΗΡΙΞΗΣ ΕΝΔΟΑΟΡΤΙΚΟΥ ΑΕΡΟΘΑΛ,Surgical,120,2500
X647899,ΕΙΣΑΓΩΓΗ ΣΥΣΚΕΥΗΣ ΥΠΟΣΤΗΡΙΞΗΣ ΕΝΔΟΑΟΡΤΙΚΟΥ ΑΕΡΟΘΑΛ,Surgical,160,2370
X647901,ΑΦΑΙΡΕΣΗ ΣΥΣΚΕΥΗΣ ΥΠΟΣΤΗΡΙΞΗΣ ΕΝΔΟΑΟΡΤΙΚΟΥ ΑΕΡΟΘΑΛ,Surgical,150,980
X647905,ΕΙΣΑΓΩΓΗ ΣΥΣΚΕΥΗΣ ΥΠΟΣΤΗΡΙΞΗΣ ΕΝΔΟΑΟΡΤΙΚΟΥ ΑΕΡΟΘΑΛ,Surgical,160,850
X647907,ΑΦΑΙΡΕΣΗ ΣΥΣΚΕΥΗΣ ΥΠΟΣΤΗΡΙΞΗΣ ΕΝΔΟΑΟΡΤΙΚΟΥ ΑΕΡΟΘΑΛ,Surgical,180,1460
X647909,ΤΟΠΟΘΕΤΗΣΗ ΣΥΣΚΕΥΗΣ ΥΠΟΣΤΗΡΙΞΗΣ ΔΕΞΙΑΣ Η ΑΡΙΣΤΕΡΗΣ,Surgical,120,1170
X647911,ΤΟΠΟΘΕΤΗΣΗ ΣΥΣΚΕΥΗΣ ΑΜΦΙΚΟΙΛΙΑΚΗΣ ΥΠΟΣΤΗΡΙΞΗΣ ΕΞΩΣ,Surgical,160,1330
X647913,ΑΦΑΙΡΕΣΗ ΣΥΣΚΕΥΗΣ ΥΠΟΣΤΗΡΙΞΗΣ ΔΕΞΙΑΣ Η ΑΡΙΣΤΕΡΗΣ Κ,Surgical,210,1940
X647915,ΑΦΑΙΡΕΣΗ ΣΥΣΚΕΥΗΣ ΑΜΦΙΚΟΙΛΙΑΚΗΣ ΥΠΟΣΤΗΡΙΞΗΣ ΚΑΡΔΙΑ,Surgical,120,2700
X647917,ΕΜΦΥΤΕΥΣΗ ΣΥΣΚΕΥΗΣ ΥΠΟΣΤΗΡΙΞΗΣ ΔΕΞΙΑΣ Η ΑΡΙΣΤΕΡΗΣ ,Surgical,160,1810
X647919,ΑΦΑΙΡΕΣΗ ΕΜΦΥΤΕΥΣΙΜΗΣ ΣΥΣΚΕΥΗΣ ΥΠΟΣΤΗΡΙΞΗΣ ΔΕΞΙΑΣ ,Surgical,240,2420
X647957,"ΜΗ ΚΑΤΑΓΕΓΡΑΜΜΕΝΗ ΕΠΕΜΒΑΣΗ, ΕΓΧΕΙΡΗΣΗ ΚΑΡΔΙΑΣ",Surgical,120,2060
X647961,"ΕΜΒΟΛΕΚΤΟΜΗ Ή ΘΡΟΜΒΕΚΤΟΜΗ, ΜΕ Ή ΧΩΡΙΣ ΚΑΘΕΤΗΡΑ, ΚΑ",Surgical,150,1780
X648061,"ΕΜΒΟΛΕΚΤΟΜΗ Ή ΘΡΟΜΒΕΚΤΟΜΗ, ΜΕ Ή ΧΩΡΙΣ ΚΑΘΕΤΗΡΑ, ΑΝ",Surgical,150,2380
X648161,"ΕΜΒΟΛΕΚΤΟΜΗ Ή ΘΡΟΜΒΕΚΤΟΜΗ, ΜΕ Ή ΧΩΡΙΣ ΚΑΘΕΤΗΡΑ, ΜΑ",Surgical,150,1780
X648181,"ΕΜΒΟΛΕΚΤΟΜΗ Ή ΘΡΟΜΒΕΚΤΟΜΗ, ΜΕ Ή ΧΩΡΙΣ ΚΑΘΕΤΗΡΑ, ΚΕ",Surgical,150,1380
X648261,"ΕΜΒΟΛΕΚΤΟΜΗ Ή ΘΡΟΜΒΕΚΤΟΜΗ, ΜΕ Ή ΧΩΡΙΣ ΚΑΘΕΤΗΡΑ, ΝΕ",Surgical,150,1780
X648361,"ΕΜΒΟΛΕΚΤΟΜΗ Ή ΘΡΟΜΒΕΚΤΟΜΗ, ΜΕ Ή ΧΩΡΙΣ ΚΑΘΕΤΗΡΑ, ΜΗ",Surgical,150,1780
X648365,"ΕΜΒΟΛΕΚΤΟΜΗ Ή ΘΡΟΜΒΕΚΤΟΜΗ, ΜΕ Ή ΧΩΡΙΣ ΚΑΘΕΤΗΡΑ, ΙΓ",Surgical,120,2100
X648761,"ΘΡΟΜΒΕΚΤΟΜΗ, ΑΜΕΣΗ Ή ΜΕ ΚΑΘΕΤΗΡΑ. ΚΑΤΩ ΚΟΙΛΗ ΦΛΕΒΑ",Surgical,150,1780
X648801,"ΘΡΟΜΒΕΚΤΟΜΗ, ΑΜΕΣΗ Ή ΜΕ ΚΑΘΕΤΗΡΑ.ΚΟΙΛΗ ΦΛΕΒΑ, ΛΑΓΟ",Surgical,150,980
X648861,"ΘΡΟΜΒΕΚΤΟΜΗ, ΑΜΕΣΗ Ή ΜΕ ΚΑΘΕΤΗΡΑ. ΚΟΙΛΗ ΦΛΕΒΑ, ΛΑΓ",Surgical,150,1780
X648901,"ΘΡΟΜΒΕΚΤΟΜΗ, ΑΜΕΣΗ Ή ΜΕ ΚΑΘΕΤΗΡΑ. ΥΠΟΚΛΕΙΔΙΑ ΦΛΕΒΑ",Surgical,150,980
X648939,"ΘΡΟΜΒΕΚΤΟΜΗ, ΑΜΕΣΗ Ή ΜΕ ΚΑΘΕΤΗΡΑ. ΜΑΣΧΑΛΙΑΙΑ ΚΑΙ Υ",Surgical,240,2020
X648961,"ΒΑΛΒΙΔΟΠΛΑΣΤΙΚΗ, ΜΗΡΙΑΙΑ ΦΛΕΒΑ",Surgical,80,1330
X648963,"ΑΝΑΚΑΤΑΣΚΕΥΗ ΚΟΙΛΗΣ ΦΛΕΒΑΣ, ΚΑΘΕ ΜΕΘΟΔΟΣ",Surgical,120,1490
X648979,"ΜΕΤΑΘΕΣΗ ΦΛΕΒΙΚΗΣ ΒΑΛΒΙΔΑΣ, ΚΑΘΕ ΦΛΕΒΑΣ ΔΟΤΗ",Surgical,80,770
X648999,ΔΙΑΣΤΑΥΡΟΥΜΕΝΟ ΦΛΕΒΙΚΟ ΜΟΣΧΕΥΜΑ ΣΤΟ ΦΛΕΒΙΚΟ ΣΥΣΤΗΜ,Surgical,120,2370
X649019,ΑΝΑΣΤΟΜΩΣΗ ΣΑΦΗΝΟΪΓΝΥΑΚΗΣ ΦΛΕΒΑΣ,Surgical,80,2420
X649559,ΕΝΔΑΓΓΕΙΑΚΗ ΑΠΟΚΑΤΑΣΤΑΣΗ ΑΝΕΥΡΥΣΜΑΤΟΣ ΚΟΙΛΙΑΚΗΣ ΑΟ,Surgical,80,1170
X649563,ΕΝΔΑΓΓΕΙΑΚΗ ΑΠΟΚΑΤΑΣΤΑΣΗ ΑΝΕΥΡΥΣΜΑΤΟΣ ΚΟΙΛΙΑΚΗΣ ΑΟ,Surgical,160,1490
X649565,ΕΝΔΑΓΓΕΙΑΚΗ ΑΠΟΚΑΤΑΣΤΑΣΗ ΑΝΕΥΡΥΣΜΑΤΟΣ ΚΟΙΛΙΑΚΗΣ ΑΟ,Surgical,80,1650
X649567,ΕΝΔΑΓΓΕΙΑΚΗ ΑΠΟΚΑΤΑΣΤΑΣΗ ΑΝΕΥΡΥΣΜΑΤΟΣ ΚΟΙΛΙΑΚΗΣ ΑΟ,Surgical,120,1810
X649569,ΕΝΔΑΓΓΕΙΑΚΗ ΑΠΟΚΑΤΑΣΤΑΣΗ ΑΝΕΥΡΥΣΜΑΤΟΣ ΚΟΙΛΙΑΚΗΣ ΑΟ,Surgical,160,1970
X649571,ΔΙΑΚΑΘΕΤΗΡΙΑΚΗ ΤΟΠΟΘΕΤΗΣΗ ΑΣΥΡΜΑΤΟΥ ΦΥΣΙΟΛΟΓΙΚΟΥ Α,Surgical,80,2130
X649575,ΕΝΔΑΓΓΕΙΑΚΗ ΤΟΠΟΘΕΤΗΣΗ ΣΥΣΚΕΥΗΣ ΑΠΟΦΡΑΞΗΣ ΛΑΓΟΝΙΑΣ,Surgical,160,450
X649583,ΑΠΟΚΑΛΥΨΗ ΜΗΡΙΑΙΑΣ ΑΡΤΗΡΙΑΣ ΓΙΑ ΕΙΣΑΓΩΓΗ ΕΝΔΑΓΓΕΙΑ,Surgical,80,1090
X649585,ΤΟΠΟΘΕΤΗΣΗ ΜΗΡΟ-ΜΗΡΙΑΙΟΥ ΠΡΟΣΘΕΤΙΚΟΥ ΜΟΣΧΕΥΜΑΤΟΣ Κ,Surgical,120,1250
X649599,ΑΠΟΚΑΛΥΨΗ ΛΑΓΟΝΙΑΣ ΑΡΤΗΡΙΑΣ ΓΙΑ ΕΙΣΑΓΩΓΗ ΕΝΔΑΓΓΕΙΑ,Surgical,160,2370
X649609,ΤΟΠΟΘΕΤΗΣΗ ΕΓΓΥΣ Ή ΠΕΡΙΦΕΡΙΚΗΣ ΠΡΟΣΘΕΤΙΚΗΣ ΕΠΕΚΤΑΣ,Surgical,120,1170
X649611,ΤΟΠΟΘΕΤΗΣΗ ΕΓΓΥΣ Ή ΠΕΡΙΦΕΡΙΚΗΣ ΠΡΟΣΘΕΤΙΚΗΣ ΕΠΕΚΤΑΣ,Surgical,160,1330
X649619,ΑΝΟΙΧΤΗ ΑΠΟΚΑΤΑΣΤΑΣΗ ΑΝΕΥΡΥΣΜΑΤΟΣ Ή ΔΙΑΧΩΡΙΣΜΟΥ ΚΟ,Surgical,80,1970
X649621,ΑΝΟΙΧΤΗ ΑΠΟΚΑΤΑΣΤΑΣΗ ΑΝΕΥΡΥΣΜΑΤΟΣ Ή ΔΙΑΧΩΡΙΣΜΟΥ ΚΟ,Surgical,120,2130
X649623,ΑΝΟΙΧΤΗ ΑΠΟΚΑΤΑΣΤΑΣΗ ΑΝΕΥΡΥΣΜΑΤΟΣ Ή ΔΙΑΧΩΡΙΣΜΟΥ ΚΟ,Surgical,160,2290
X649625,ΑΠΟΚΑΛΥΨΗ ΛΑΓΟΝΙΑΣ ΑΡΤΗΡΙΑΣ ΜΕ ΔΗΜΙΟΥΡΓΙΑ ΑΓΩΓΟΥ Γ,Surgical,80,450
X649627,ΧΕΙΡΟΥΡΓΙΚΗ ΑΠΟΚΑΛΥΨΗ ΒΡΑΧΙΟΝΙΑΣ ΑΡΤΗΡΙΑΣ ΓΙΑ ΤΗΝ ,Surgical,120,610
X649759,ΕΝΔΑΓΓΕΙΑΚΗ ΤΟΠΟΘΕΤΗΣΗ ΜΟΣΧΕΥΜΑΤΟΣ ΓΙΑ ΤΗΝ ΑΠΟΚΑΤΑ,Surgical,120,1170
X649961,"ΑΜΕΣΗ ΑΠΟΚΑΤΑΣΤΑΣΗ ΑΝΕΥΡΥΣΜΑΤΟΣ, ΨΕΥΔΟΑΝΕΥΡΥΣΜΑΤΟΣ",Surgical,150,1780
X649963,"ΑΜΕΣΗ ΑΠΟΚΑΤΑΣΤΑΣΗ ΑΝΕΥΡΥΣΜΑΤΟΣ, ΨΕΥΔΟΑΝΕΥΡΥΣΜΑΤΟΣ",Surgical,210,1940
X649969,"ΑΜΕΣΗ ΑΠΟΚΑΤΑΣΤΑΣΗ ΑΝΕΥΡΥΣΜΑΤΟΣ, ΨΕΥΔΟΑΝΕΥΡΥΣΜΑΤΟΣ",Surgical,240,2420
X649981,"ΑΜΕΣΗ ΑΠΟΚΑΤΑΣΤΑΣΗ ΑΝΕΥΡΥΣΜΑΤΟΣ, ΨΕΥΔΟΑΝΕΥΡΥΣΜΑΤΟΣ",Surgical,150,1380
X649985,"ΑΜΕΣΗ ΑΠΟΚΑΤΑΣΤΑΣΗ ΑΝΕΥΡΥΣΜΑΤΟΣ, ΨΕΥΔΟΑΝΕΥΡΥΣΜΑΤΟΣ",Surgical,120,1700
X650001,"ΑΜΕΣΗ ΑΠΟΚΑΤΑΣΤΑΣΗ ΑΝΕΥΡΥΣΜΑΤΟΣ, ΨΕΥΔΟΑΝΕΥΡΥΣΜΑΤΟΣ",Surgical,150,1580
X650003,"ΑΜΕΣΗ ΑΠΟΚΑΤΑΣΤΑΣΗ ΑΝΕΥΡΥΣΜΑΤΟΣ, ΨΕΥΔΟΑΝΕΥΡΥΣΜΑΤΟΣ",Surgical,210,1740
X650049,"ΑΜΕΣΗ ΑΠΟΚΑΤΑΣΤΑΣΗ ΑΝΕΥΡΥΣΜΑΤΟΣ, ΨΕΥΔΟΑΝΕΥΡΥΣΜΑΤΟΣ",Surgical,240,2820
X650121,"ΑΜΕΣΗ ΑΠΟΚΑΤΑΣΤΑΣΗ ΑΝΕΥΡΥΣΜΑΤΟΣ, ΨΕΥΔΟΑΝΕΥΡΥΣΜΑΤΟΣ",Surgical,150,2580
X650123,"ΑΜΕΣΗ ΑΠΟΚΑΤΑΣΤΑΣΗ ΑΝΕΥΡΥΣΜΑΤΟΣ, ΨΕΥΔΟΑΝΕΥΡΥΣΜΑΤΟΣ",Surgical,210,2740
X650141,"ΑΜΕΣΗ ΑΠΟΚΑΤΑΣΤΑΣΗ ΑΝΕΥΡΥΣΜΑΤΟΣ, ΨΕΥΔΟΑΝΕΥΡΥΣΜΑΤΟΣ",Surgical,150,2180
X650143,"ΑΜΕΣΗ ΑΠΟΚΑΤΑΣΤΑΣΗ ΑΝΕΥΡΥΣΜΑΤΟΣ, ΨΕΥΔΟΑΝΕΥΡΥΣΜΑΤΟΣ",Surgical,210,2340
X650163,"ΑΜΕΣΗ ΑΠΟΚΑΤΑΣΤΑΣΗ ΑΝΕΥΡΥΣΜΑΤΟΣ, ΨΕΥΔΟΑΝΕΥΡΥΣΜΑΤΟΣ",Surgical,210,1940
X650165,"ΑΜΕΣΗ ΑΠΟΚΑΤΑΣΤΑΣΗ ΑΝΕΥΡΥΣΜΑΤΟΣ, ΨΕΥΔΟΑΝΕΥΡΥΣΜΑΤΟΣ",Surgical,120,2100
X650181,"ΑΜΕΣΗ ΑΠΟΚΑΤΑΣΤΑΣΗ ΑΝΕΥΡΥΣΜΑΤΟΣ, ΨΕΥΔΟΑΝΕΥΡΥΣΜΑΤΟΣ",Surgical,150,1380
X650183,"ΑΜΕΣΗ ΑΠΟΚΑΤΑΣΤΑΣΗ ΑΝΕΥΡΥΣΜΑΤΟΣ, ΨΕΥΔΟΑΝΕΥΡΥΣΜΑΤΟΣ",Surgical,210,1540
X650201,"ΑΜΕΣΗ ΑΠΟΚΑΤΑΣΤΑΣΗ ΑΝΕΥΡΥΣΜΑΤΟΣ, ΨΕΥΔΟΑΝΕΥΡΥΣΜΑΤΟΣ",Surgical,150,980
X650203,"ΑΜΕΣΗ ΑΠΟΚΑΤΑΣΤΑΣΗ ΑΝΕΥΡΥΣΜΑΤΟΣ, ΨΕΥΔΟΑΝΕΥΡΥΣΜΑΤΟΣ",Surgical,210,1140
X650221,"ΑΜΕΣΗ ΑΠΟΚΑΤΑΣΤΑΣΗ ΑΝΕΥΡΥΣΜΑΤΟΣ, ΨΕΥΔΟΑΝΕΥΡΥΣΜΑΤΟΣ",Surgical,150,2580
X650223,"ΑΜΕΣΗ ΑΠΟΚΑΤΑΣΤΑΣΗ ΑΝΕΥΡΥΣΜΑΤΟΣ, ΨΕΥΔΟΑΝΕΥΡΥΣΜΑΤΟΣ",Surgical,210,2740
X650241,"ΑΜΕΣΗ ΑΠΟΚΑΤΑΣΤΑΣΗ ΑΝΕΥΡΥΣΜΑΤΟΣ, ΨΕΥΔΟΑΝΕΥΡΥΣΜΑΤΟΣ",Surgical,150,2180
X650243,"ΑΜΕΣΗ ΑΠΟΚΑΤΑΣΤΑΣΗ ΑΝΕΥΡΥΣΜΑΤΟΣ, ΨΕΥΔΟΑΝΕΥΡΥΣΜΑΤΟΣ",Surgical,210,2340
X650261,"ΑΜΕΣΗ ΑΠΟΚΑΤΑΣΤΑΣΗ ΑΝΕΥΡΥΣΜΑΤΟΣ, ΨΕΥΔΟΑΝΕΥΡΥΣΜΑΤΟΣ",Surgical,150,1780
X650263,"ΑΜΕΣΗ ΑΠΟΚΑΤΑΣΤΑΣΗ ΑΝΕΥΡΥΣΜΑΤΟΣ, ΨΕΥΔΟΑΝΕΥΡΥΣΜΑΤΟΣ",Surgical,210,1940
X650319,"ΑΠΟΚΑΤΑΣΤΑΣΗ, ΣΥΓΓΕΝΕΣ ΑΡΤΗΡΙΟΦΛΕΒΙΚΟ ΣΥΡΙΓΓΙΟ. ΚΕ",Surgical,80,1970
X650323,"ΑΠΟΚΑΤΑΣΤΑΣΗ, ΣΥΓΓΕΝΕΣ ΑΡΤΗΡΙΟΦΛΕΒΙΚΟ ΣΥΡΙΓΓΙΟ. ΘΩ",Surgical,160,3340
X650327,"ΑΠΟΚΑΤΑΣΤΑΣΗ, ΣΥΓΓΕΝΕΣ ΑΡΤΗΡΙΟΦΛΕΒΙΚΟ ΣΥΡΙΓΓΙΟ. ΑΚ",Surgical,120,610
X650335,"ΑΠΟΚΑΤΑΣΤΑΣΗ, ΕΠΙΚΤΗΤΟ Ή ΤΡΑΥΜΑΤΙΚΟ ΑΡΤΗΡΙΟΦΛΕΒΙΚΟ",Surgical,160,1250
X650337,"ΑΠΟΚΑΤΑΣΤΑΣΗ, ΕΠΙΚΤΗΤΟ Ή ΤΡΑΥΜΑΤΙΚΟ ΑΡΤΗΡΙΟΦΛΕΒΙΚΟ",Surgical,80,2460
X650339,"ΑΠΟΚΑΤΑΣΤΑΣΗ, ΕΠΙΚΤΗΤΟ Ή ΤΡΑΥΜΑΤΙΚΟ ΑΡΤΗΡΙΟΦΛΕΒΙΚΟ",Surgical,120,1570
X650361,"ΑΠΟΚΑΤΑΣΤΑΣΗ ΑΙΜΟΦΟΡΟΥ ΑΓΓΕΙΟΥ, ΑΜΕΣΗ. ΤΡΑΧΗΛΟΣ",Surgical,80,1330
X650371,"ΑΠΟΚΑΤΑΣΤΑΣΗ ΑΙΜΟΦΟΡΟΥ ΑΓΓΕΙΟΥ, ΑΜΕΣΗ. ΑΝΩ ΑΚΡΟ",Surgical,160,2130
X650373,"ΑΠΟΚΑΤΑΣΤΑΣΗ ΑΙΜΟΦΟΡΟΥ ΑΓΓΕΙΟΥ. ΑΜΕΣΗ. ΑΚΡΑ ΧΕΙΡ, ",Surgical,80,2290
X650381,"ΑΠΟΚΑΤΑΣΤΑΣΗ ΑΙΜΟΦΟΡΟΥ ΑΓΓΕΙΟΥ, ΑΜΕΣΗ. ΕΝΔΟΘΩΡΑΚΙΚ",Surgical,120,1980
